id,img_path,label
1582,E:\ImageQant\data\generated\images\rec_1582.png,1
890,E:\ImageQant\data\generated\images\rec_890.png,0
1143,E:\ImageQant\data\generated\images\rec_1143.png,0
193,E:\ImageQant\data\generated\images\rec_193.png,1
4074,E:\ImageQant\data\generated\images\rec_4074.png,0
7,E:\ImageQant\data\generated\images\rec_7.png,1
607,E:\ImageQant\data\generated\images\rec_607.png,0
4234,E:\ImageQant\data\generated\images\rec_4234.png,0
2137,E:\ImageQant\data\generated\images\rec_2137.png,0
4282,E:\ImageQant\data\generated\images\rec_4282.png,1
1456,E:\ImageQant\data\generated\images\rec_1456.png,0
2609,E:\ImageQant\data\generated\images\rec_2609.png,1
4241,E:\ImageQant\data\generated\images\rec_4241.png,1
638,E:\ImageQant\data\generated\images\rec_638.png,0
1122,E:\ImageQant\data\generated\images\rec_1122.png,0
1520,E:\ImageQant\data\generated\images\rec_1520.png,1
15,E:\ImageQant\data\generated\images\rec_15.png,1
1369,E:\ImageQant\data\generated\images\rec_1369.png,0
3168,E:\ImageQant\data\generated\images\rec_3168.png,1
593,E:\ImageQant\data\generated\images\rec_593.png,0
1941,E:\ImageQant\data\generated\images\rec_1941.png,0
2587,E:\ImageQant\data\generated\images\rec_2587.png,0
4423,E:\ImageQant\data\generated\images\rec_4423.png,0
746,E:\ImageQant\data\generated\images\rec_746.png,1
3045,E:\ImageQant\data\generated\images\rec_3045.png,0
616,E:\ImageQant\data\generated\images\rec_616.png,0
364,E:\ImageQant\data\generated\images\rec_364.png,0
402,E:\ImageQant\data\generated\images\rec_402.png,0
1149,E:\ImageQant\data\generated\images\rec_1149.png,0
2299,E:\ImageQant\data\generated\images\rec_2299.png,1
3011,E:\ImageQant\data\generated\images\rec_3011.png,1
2013,E:\ImageQant\data\generated\images\rec_2013.png,1
3372,E:\ImageQant\data\generated\images\rec_3372.png,0
1302,E:\ImageQant\data\generated\images\rec_1302.png,0
4406,E:\ImageQant\data\generated\images\rec_4406.png,0
94,E:\ImageQant\data\generated\images\rec_94.png,0
844,E:\ImageQant\data\generated\images\rec_844.png,0
3197,E:\ImageQant\data\generated\images\rec_3197.png,0
2334,E:\ImageQant\data\generated\images\rec_2334.png,0
3178,E:\ImageQant\data\generated\images\rec_3178.png,0
1998,E:\ImageQant\data\generated\images\rec_1998.png,1
2923,E:\ImageQant\data\generated\images\rec_2923.png,1
4136,E:\ImageQant\data\generated\images\rec_4136.png,0
2495,E:\ImageQant\data\generated\images\rec_2495.png,0
3126,E:\ImageQant\data\generated\images\rec_3126.png,0
1560,E:\ImageQant\data\generated\images\rec_1560.png,0
1689,E:\ImageQant\data\generated\images\rec_1689.png,1
1263,E:\ImageQant\data\generated\images\rec_1263.png,0
4255,E:\ImageQant\data\generated\images\rec_4255.png,1
3587,E:\ImageQant\data\generated\images\rec_3587.png,0
3026,E:\ImageQant\data\generated\images\rec_3026.png,0
1196,E:\ImageQant\data\generated\images\rec_1196.png,1
2241,E:\ImageQant\data\generated\images\rec_2241.png,0
1676,E:\ImageQant\data\generated\images\rec_1676.png,1
2583,E:\ImageQant\data\generated\images\rec_2583.png,0
14,E:\ImageQant\data\generated\images\rec_14.png,0
258,E:\ImageQant\data\generated\images\rec_258.png,0
688,E:\ImageQant\data\generated\images\rec_688.png,0
2424,E:\ImageQant\data\generated\images\rec_2424.png,1
4325,E:\ImageQant\data\generated\images\rec_4325.png,0
1553,E:\ImageQant\data\generated\images\rec_1553.png,0
3944,E:\ImageQant\data\generated\images\rec_3944.png,1
3770,E:\ImageQant\data\generated\images\rec_3770.png,1
480,E:\ImageQant\data\generated\images\rec_480.png,0
3765,E:\ImageQant\data\generated\images\rec_3765.png,0
1345,E:\ImageQant\data\generated\images\rec_1345.png,0
4264,E:\ImageQant\data\generated\images\rec_4264.png,0
2261,E:\ImageQant\data\generated\images\rec_2261.png,1
223,E:\ImageQant\data\generated\images\rec_223.png,0
1294,E:\ImageQant\data\generated\images\rec_1294.png,1
1778,E:\ImageQant\data\generated\images\rec_1778.png,0
3431,E:\ImageQant\data\generated\images\rec_3431.png,0
1437,E:\ImageQant\data\generated\images\rec_1437.png,0
1981,E:\ImageQant\data\generated\images\rec_1981.png,0
2009,E:\ImageQant\data\generated\images\rec_2009.png,1
3059,E:\ImageQant\data\generated\images\rec_3059.png,0
227,E:\ImageQant\data\generated\images\rec_227.png,0
4248,E:\ImageQant\data\generated\images\rec_4248.png,1
1524,E:\ImageQant\data\generated\images\rec_1524.png,0
617,E:\ImageQant\data\generated\images\rec_617.png,0
1840,E:\ImageQant\data\generated\images\rec_1840.png,1
2999,E:\ImageQant\data\generated\images\rec_2999.png,1
162,E:\ImageQant\data\generated\images\rec_162.png,0
1248,E:\ImageQant\data\generated\images\rec_1248.png,0
3436,E:\ImageQant\data\generated\images\rec_3436.png,0
3708,E:\ImageQant\data\generated\images\rec_3708.png,1
2020,E:\ImageQant\data\generated\images\rec_2020.png,1
4066,E:\ImageQant\data\generated\images\rec_4066.png,0
1810,E:\ImageQant\data\generated\images\rec_1810.png,0
3241,E:\ImageQant\data\generated\images\rec_3241.png,0
33,E:\ImageQant\data\generated\images\rec_33.png,0
1161,E:\ImageQant\data\generated\images\rec_1161.png,0
2451,E:\ImageQant\data\generated\images\rec_2451.png,1
3619,E:\ImageQant\data\generated\images\rec_3619.png,0
1011,E:\ImageQant\data\generated\images\rec_1011.png,0
1211,E:\ImageQant\data\generated\images\rec_1211.png,0
69,E:\ImageQant\data\generated\images\rec_69.png,0
1978,E:\ImageQant\data\generated\images\rec_1978.png,0
2332,E:\ImageQant\data\generated\images\rec_2332.png,0
4083,E:\ImageQant\data\generated\images\rec_4083.png,0
611,E:\ImageQant\data\generated\images\rec_611.png,0
3502,E:\ImageQant\data\generated\images\rec_3502.png,0
4167,E:\ImageQant\data\generated\images\rec_4167.png,0
1409,E:\ImageQant\data\generated\images\rec_1409.png,0
3909,E:\ImageQant\data\generated\images\rec_3909.png,1
2657,E:\ImageQant\data\generated\images\rec_2657.png,0
3138,E:\ImageQant\data\generated\images\rec_3138.png,0
2158,E:\ImageQant\data\generated\images\rec_2158.png,0
2781,E:\ImageQant\data\generated\images\rec_2781.png,1
1600,E:\ImageQant\data\generated\images\rec_1600.png,0
4155,E:\ImageQant\data\generated\images\rec_4155.png,0
1918,E:\ImageQant\data\generated\images\rec_1918.png,0
3354,E:\ImageQant\data\generated\images\rec_3354.png,0
3116,E:\ImageQant\data\generated\images\rec_3116.png,1
306,E:\ImageQant\data\generated\images\rec_306.png,0
2682,E:\ImageQant\data\generated\images\rec_2682.png,1
2668,E:\ImageQant\data\generated\images\rec_2668.png,0
3348,E:\ImageQant\data\generated\images\rec_3348.png,0
4174,E:\ImageQant\data\generated\images\rec_4174.png,0
1545,E:\ImageQant\data\generated\images\rec_1545.png,0
4378,E:\ImageQant\data\generated\images\rec_4378.png,0
4166,E:\ImageQant\data\generated\images\rec_4166.png,0
3066,E:\ImageQant\data\generated\images\rec_3066.png,0
2518,E:\ImageQant\data\generated\images\rec_2518.png,0
3980,E:\ImageQant\data\generated\images\rec_3980.png,0
4418,E:\ImageQant\data\generated\images\rec_4418.png,0
483,E:\ImageQant\data\generated\images\rec_483.png,0
895,E:\ImageQant\data\generated\images\rec_895.png,1
2403,E:\ImageQant\data\generated\images\rec_2403.png,0
4280,E:\ImageQant\data\generated\images\rec_4280.png,1
695,E:\ImageQant\data\generated\images\rec_695.png,1
1704,E:\ImageQant\data\generated\images\rec_1704.png,0
649,E:\ImageQant\data\generated\images\rec_649.png,0
1643,E:\ImageQant\data\generated\images\rec_1643.png,0
1114,E:\ImageQant\data\generated\images\rec_1114.png,0
2635,E:\ImageQant\data\generated\images\rec_2635.png,1
124,E:\ImageQant\data\generated\images\rec_124.png,0
2321,E:\ImageQant\data\generated\images\rec_2321.png,0
4256,E:\ImageQant\data\generated\images\rec_4256.png,0
2046,E:\ImageQant\data\generated\images\rec_2046.png,1
1106,E:\ImageQant\data\generated\images\rec_1106.png,1
3962,E:\ImageQant\data\generated\images\rec_3962.png,0
2202,E:\ImageQant\data\generated\images\rec_2202.png,0
1355,E:\ImageQant\data\generated\images\rec_1355.png,0
1576,E:\ImageQant\data\generated\images\rec_1576.png,1
1754,E:\ImageQant\data\generated\images\rec_1754.png,1
3002,E:\ImageQant\data\generated\images\rec_3002.png,1
1570,E:\ImageQant\data\generated\images\rec_1570.png,0
2808,E:\ImageQant\data\generated\images\rec_2808.png,0
4296,E:\ImageQant\data\generated\images\rec_4296.png,0
1713,E:\ImageQant\data\generated\images\rec_1713.png,0
3115,E:\ImageQant\data\generated\images\rec_3115.png,0
3251,E:\ImageQant\data\generated\images\rec_3251.png,0
3091,E:\ImageQant\data\generated\images\rec_3091.png,0
2567,E:\ImageQant\data\generated\images\rec_2567.png,0
369,E:\ImageQant\data\generated\images\rec_369.png,1
2516,E:\ImageQant\data\generated\images\rec_2516.png,0
1875,E:\ImageQant\data\generated\images\rec_1875.png,0
833,E:\ImageQant\data\generated\images\rec_833.png,1
1641,E:\ImageQant\data\generated\images\rec_1641.png,0
2444,E:\ImageQant\data\generated\images\rec_2444.png,1
3161,E:\ImageQant\data\generated\images\rec_3161.png,0
3204,E:\ImageQant\data\generated\images\rec_3204.png,1
3836,E:\ImageQant\data\generated\images\rec_3836.png,1
1969,E:\ImageQant\data\generated\images\rec_1969.png,0
710,E:\ImageQant\data\generated\images\rec_710.png,1
3143,E:\ImageQant\data\generated\images\rec_3143.png,0
1975,E:\ImageQant\data\generated\images\rec_1975.png,1
2662,E:\ImageQant\data\generated\images\rec_2662.png,1
348,E:\ImageQant\data\generated\images\rec_348.png,0
3247,E:\ImageQant\data\generated\images\rec_3247.png,0
475,E:\ImageQant\data\generated\images\rec_475.png,0
945,E:\ImageQant\data\generated\images\rec_945.png,0
1215,E:\ImageQant\data\generated\images\rec_1215.png,0
432,E:\ImageQant\data\generated\images\rec_432.png,0
4385,E:\ImageQant\data\generated\images\rec_4385.png,1
3047,E:\ImageQant\data\generated\images\rec_3047.png,1
1205,E:\ImageQant\data\generated\images\rec_1205.png,0
3516,E:\ImageQant\data\generated\images\rec_3516.png,1
3786,E:\ImageQant\data\generated\images\rec_3786.png,1
4383,E:\ImageQant\data\generated\images\rec_4383.png,0
3306,E:\ImageQant\data\generated\images\rec_3306.png,0
3087,E:\ImageQant\data\generated\images\rec_3087.png,0
136,E:\ImageQant\data\generated\images\rec_136.png,0
1085,E:\ImageQant\data\generated\images\rec_1085.png,1
1465,E:\ImageQant\data\generated\images\rec_1465.png,0
1919,E:\ImageQant\data\generated\images\rec_1919.png,0
3467,E:\ImageQant\data\generated\images\rec_3467.png,0
3535,E:\ImageQant\data\generated\images\rec_3535.png,1
3761,E:\ImageQant\data\generated\images\rec_3761.png,1
2611,E:\ImageQant\data\generated\images\rec_2611.png,0
3034,E:\ImageQant\data\generated\images\rec_3034.png,0
4141,E:\ImageQant\data\generated\images\rec_4141.png,1
1547,E:\ImageQant\data\generated\images\rec_1547.png,1
2372,E:\ImageQant\data\generated\images\rec_2372.png,0
2219,E:\ImageQant\data\generated\images\rec_2219.png,0
2416,E:\ImageQant\data\generated\images\rec_2416.png,1
1624,E:\ImageQant\data\generated\images\rec_1624.png,1
2818,E:\ImageQant\data\generated\images\rec_2818.png,0
2404,E:\ImageQant\data\generated\images\rec_2404.png,1
2980,E:\ImageQant\data\generated\images\rec_2980.png,0
1832,E:\ImageQant\data\generated\images\rec_1832.png,0
3646,E:\ImageQant\data\generated\images\rec_3646.png,0
3551,E:\ImageQant\data\generated\images\rec_3551.png,1
2281,E:\ImageQant\data\generated\images\rec_2281.png,0
1246,E:\ImageQant\data\generated\images\rec_1246.png,0
3109,E:\ImageQant\data\generated\images\rec_3109.png,0
3307,E:\ImageQant\data\generated\images\rec_3307.png,0
2719,E:\ImageQant\data\generated\images\rec_2719.png,0
3916,E:\ImageQant\data\generated\images\rec_3916.png,0
2841,E:\ImageQant\data\generated\images\rec_2841.png,0
1690,E:\ImageQant\data\generated\images\rec_1690.png,1
107,E:\ImageQant\data\generated\images\rec_107.png,1
997,E:\ImageQant\data\generated\images\rec_997.png,0
1911,E:\ImageQant\data\generated\images\rec_1911.png,0
2436,E:\ImageQant\data\generated\images\rec_2436.png,0
1997,E:\ImageQant\data\generated\images\rec_1997.png,0
954,E:\ImageQant\data\generated\images\rec_954.png,1
3689,E:\ImageQant\data\generated\images\rec_3689.png,0
2631,E:\ImageQant\data\generated\images\rec_2631.png,1
1605,E:\ImageQant\data\generated\images\rec_1605.png,0
3776,E:\ImageQant\data\generated\images\rec_3776.png,0
4173,E:\ImageQant\data\generated\images\rec_4173.png,0
827,E:\ImageQant\data\generated\images\rec_827.png,0
717,E:\ImageQant\data\generated\images\rec_717.png,1
3666,E:\ImageQant\data\generated\images\rec_3666.png,1
561,E:\ImageQant\data\generated\images\rec_561.png,0
1905,E:\ImageQant\data\generated\images\rec_1905.png,0
2940,E:\ImageQant\data\generated\images\rec_2940.png,0
1930,E:\ImageQant\data\generated\images\rec_1930.png,0
163,E:\ImageQant\data\generated\images\rec_163.png,1
103,E:\ImageQant\data\generated\images\rec_103.png,0
1359,E:\ImageQant\data\generated\images\rec_1359.png,1
1097,E:\ImageQant\data\generated\images\rec_1097.png,0
4056,E:\ImageQant\data\generated\images\rec_4056.png,0
1780,E:\ImageQant\data\generated\images\rec_1780.png,0
3473,E:\ImageQant\data\generated\images\rec_3473.png,1
834,E:\ImageQant\data\generated\images\rec_834.png,1
2909,E:\ImageQant\data\generated\images\rec_2909.png,1
2771,E:\ImageQant\data\generated\images\rec_2771.png,0
2801,E:\ImageQant\data\generated\images\rec_2801.png,1
1505,E:\ImageQant\data\generated\images\rec_1505.png,1
3611,E:\ImageQant\data\generated\images\rec_3611.png,0
3729,E:\ImageQant\data\generated\images\rec_3729.png,0
3196,E:\ImageQant\data\generated\images\rec_3196.png,0
2595,E:\ImageQant\data\generated\images\rec_2595.png,0
4158,E:\ImageQant\data\generated\images\rec_4158.png,0
789,E:\ImageQant\data\generated\images\rec_789.png,0
4223,E:\ImageQant\data\generated\images\rec_4223.png,0
3739,E:\ImageQant\data\generated\images\rec_3739.png,1
4400,E:\ImageQant\data\generated\images\rec_4400.png,1
3265,E:\ImageQant\data\generated\images\rec_3265.png,0
1176,E:\ImageQant\data\generated\images\rec_1176.png,0
4097,E:\ImageQant\data\generated\images\rec_4097.png,0
330,E:\ImageQant\data\generated\images\rec_330.png,0
3540,E:\ImageQant\data\generated\images\rec_3540.png,1
3650,E:\ImageQant\data\generated\images\rec_3650.png,0
3060,E:\ImageQant\data\generated\images\rec_3060.png,0
2636,E:\ImageQant\data\generated\images\rec_2636.png,1
559,E:\ImageQant\data\generated\images\rec_559.png,0
165,E:\ImageQant\data\generated\images\rec_165.png,0
1866,E:\ImageQant\data\generated\images\rec_1866.png,1
4306,E:\ImageQant\data\generated\images\rec_4306.png,1
3968,E:\ImageQant\data\generated\images\rec_3968.png,0
3230,E:\ImageQant\data\generated\images\rec_3230.png,0
4098,E:\ImageQant\data\generated\images\rec_4098.png,1
1014,E:\ImageQant\data\generated\images\rec_1014.png,0
28,E:\ImageQant\data\generated\images\rec_28.png,0
148,E:\ImageQant\data\generated\images\rec_148.png,0
4402,E:\ImageQant\data\generated\images\rec_4402.png,0
909,E:\ImageQant\data\generated\images\rec_909.png,1
4320,E:\ImageQant\data\generated\images\rec_4320.png,0
2629,E:\ImageQant\data\generated\images\rec_2629.png,0
4148,E:\ImageQant\data\generated\images\rec_4148.png,0
259,E:\ImageQant\data\generated\images\rec_259.png,1
2449,E:\ImageQant\data\generated\images\rec_2449.png,1
1785,E:\ImageQant\data\generated\images\rec_1785.png,0
4322,E:\ImageQant\data\generated\images\rec_4322.png,1
272,E:\ImageQant\data\generated\images\rec_272.png,0
2810,E:\ImageQant\data\generated\images\rec_2810.png,0
2435,E:\ImageQant\data\generated\images\rec_2435.png,0
579,E:\ImageQant\data\generated\images\rec_579.png,0
190,E:\ImageQant\data\generated\images\rec_190.png,0
397,E:\ImageQant\data\generated\images\rec_397.png,0
396,E:\ImageQant\data\generated\images\rec_396.png,0
1365,E:\ImageQant\data\generated\images\rec_1365.png,1
403,E:\ImageQant\data\generated\images\rec_403.png,0
3741,E:\ImageQant\data\generated\images\rec_3741.png,0
2464,E:\ImageQant\data\generated\images\rec_2464.png,1
2340,E:\ImageQant\data\generated\images\rec_2340.png,1
3554,E:\ImageQant\data\generated\images\rec_3554.png,0
3349,E:\ImageQant\data\generated\images\rec_3349.png,1
1166,E:\ImageQant\data\generated\images\rec_1166.png,1
655,E:\ImageQant\data\generated\images\rec_655.png,0
1323,E:\ImageQant\data\generated\images\rec_1323.png,0
2510,E:\ImageQant\data\generated\images\rec_2510.png,1
420,E:\ImageQant\data\generated\images\rec_420.png,0
331,E:\ImageQant\data\generated\images\rec_331.png,1
468,E:\ImageQant\data\generated\images\rec_468.png,0
822,E:\ImageQant\data\generated\images\rec_822.png,0
1084,E:\ImageQant\data\generated\images\rec_1084.png,0
2115,E:\ImageQant\data\generated\images\rec_2115.png,1
4408,E:\ImageQant\data\generated\images\rec_4408.png,1
871,E:\ImageQant\data\generated\images\rec_871.png,1
40,E:\ImageQant\data\generated\images\rec_40.png,1
3717,E:\ImageQant\data\generated\images\rec_3717.png,0
85,E:\ImageQant\data\generated\images\rec_85.png,0
2101,E:\ImageQant\data\generated\images\rec_2101.png,0
509,E:\ImageQant\data\generated\images\rec_509.png,1
327,E:\ImageQant\data\generated\images\rec_327.png,0
4260,E:\ImageQant\data\generated\images\rec_4260.png,1
1237,E:\ImageQant\data\generated\images\rec_1237.png,1
1728,E:\ImageQant\data\generated\images\rec_1728.png,1
1076,E:\ImageQant\data\generated\images\rec_1076.png,1
1579,E:\ImageQant\data\generated\images\rec_1579.png,0
3216,E:\ImageQant\data\generated\images\rec_3216.png,1
686,E:\ImageQant\data\generated\images\rec_686.png,1
915,E:\ImageQant\data\generated\images\rec_915.png,0
2901,E:\ImageQant\data\generated\images\rec_2901.png,1
2659,E:\ImageQant\data\generated\images\rec_2659.png,1
102,E:\ImageQant\data\generated\images\rec_102.png,1
2616,E:\ImageQant\data\generated\images\rec_2616.png,1
3387,E:\ImageQant\data\generated\images\rec_3387.png,0
8,E:\ImageQant\data\generated\images\rec_8.png,0
3685,E:\ImageQant\data\generated\images\rec_3685.png,1
3293,E:\ImageQant\data\generated\images\rec_3293.png,0
1271,E:\ImageQant\data\generated\images\rec_1271.png,0
2728,E:\ImageQant\data\generated\images\rec_2728.png,0
2916,E:\ImageQant\data\generated\images\rec_2916.png,0
4419,E:\ImageQant\data\generated\images\rec_4419.png,0
9,E:\ImageQant\data\generated\images\rec_9.png,1
1314,E:\ImageQant\data\generated\images\rec_1314.png,0
1061,E:\ImageQant\data\generated\images\rec_1061.png,1
3232,E:\ImageQant\data\generated\images\rec_3232.png,0
3151,E:\ImageQant\data\generated\images\rec_3151.png,1
1260,E:\ImageQant\data\generated\images\rec_1260.png,0
3804,E:\ImageQant\data\generated\images\rec_3804.png,1
3732,E:\ImageQant\data\generated\images\rec_3732.png,0
4303,E:\ImageQant\data\generated\images\rec_4303.png,1
2613,E:\ImageQant\data\generated\images\rec_2613.png,1
1214,E:\ImageQant\data\generated\images\rec_1214.png,0
66,E:\ImageQant\data\generated\images\rec_66.png,0
473,E:\ImageQant\data\generated\images\rec_473.png,0
3429,E:\ImageQant\data\generated\images\rec_3429.png,1
4,E:\ImageQant\data\generated\images\rec_4.png,0
1308,E:\ImageQant\data\generated\images\rec_1308.png,0
2394,E:\ImageQant\data\generated\images\rec_2394.png,0
4348,E:\ImageQant\data\generated\images\rec_4348.png,0
1383,E:\ImageQant\data\generated\images\rec_1383.png,0
1843,E:\ImageQant\data\generated\images\rec_1843.png,0
2458,E:\ImageQant\data\generated\images\rec_2458.png,1
3076,E:\ImageQant\data\generated\images\rec_3076.png,1
386,E:\ImageQant\data\generated\images\rec_386.png,0
412,E:\ImageQant\data\generated\images\rec_412.png,0
1002,E:\ImageQant\data\generated\images\rec_1002.png,0
1738,E:\ImageQant\data\generated\images\rec_1738.png,0
4063,E:\ImageQant\data\generated\images\rec_4063.png,0
886,E:\ImageQant\data\generated\images\rec_886.png,0
2601,E:\ImageQant\data\generated\images\rec_2601.png,0
3403,E:\ImageQant\data\generated\images\rec_3403.png,0
3664,E:\ImageQant\data\generated\images\rec_3664.png,1
999,E:\ImageQant\data\generated\images\rec_999.png,1
4031,E:\ImageQant\data\generated\images\rec_4031.png,0
281,E:\ImageQant\data\generated\images\rec_281.png,0
646,E:\ImageQant\data\generated\images\rec_646.png,0
2675,E:\ImageQant\data\generated\images\rec_2675.png,0
2246,E:\ImageQant\data\generated\images\rec_2246.png,0
749,E:\ImageQant\data\generated\images\rec_749.png,0
4138,E:\ImageQant\data\generated\images\rec_4138.png,1
1656,E:\ImageQant\data\generated\images\rec_1656.png,0
3081,E:\ImageQant\data\generated\images\rec_3081.png,0
4362,E:\ImageQant\data\generated\images\rec_4362.png,0
3133,E:\ImageQant\data\generated\images\rec_3133.png,0
441,E:\ImageQant\data\generated\images\rec_441.png,0
2504,E:\ImageQant\data\generated\images\rec_2504.png,1
1736,E:\ImageQant\data\generated\images\rec_1736.png,0
4073,E:\ImageQant\data\generated\images\rec_4073.png,0
3675,E:\ImageQant\data\generated\images\rec_3675.png,0
1051,E:\ImageQant\data\generated\images\rec_1051.png,0
4363,E:\ImageQant\data\generated\images\rec_4363.png,1
781,E:\ImageQant\data\generated\images\rec_781.png,1
2678,E:\ImageQant\data\generated\images\rec_2678.png,0
1739,E:\ImageQant\data\generated\images\rec_1739.png,1
2815,E:\ImageQant\data\generated\images\rec_2815.png,0
3313,E:\ImageQant\data\generated\images\rec_3313.png,0
3073,E:\ImageQant\data\generated\images\rec_3073.png,0
3086,E:\ImageQant\data\generated\images\rec_3086.png,0
1023,E:\ImageQant\data\generated\images\rec_1023.png,0
601,E:\ImageQant\data\generated\images\rec_601.png,1
2799,E:\ImageQant\data\generated\images\rec_2799.png,1
995,E:\ImageQant\data\generated\images\rec_995.png,0
1467,E:\ImageQant\data\generated\images\rec_1467.png,0
19,E:\ImageQant\data\generated\images\rec_19.png,0
2620,E:\ImageQant\data\generated\images\rec_2620.png,0
1089,E:\ImageQant\data\generated\images\rec_1089.png,0
2626,E:\ImageQant\data\generated\images\rec_2626.png,0
1092,E:\ImageQant\data\generated\images\rec_1092.png,0
3077,E:\ImageQant\data\generated\images\rec_3077.png,0
741,E:\ImageQant\data\generated\images\rec_741.png,0
3967,E:\ImageQant\data\generated\images\rec_3967.png,0
1585,E:\ImageQant\data\generated\images\rec_1585.png,0
4088,E:\ImageQant\data\generated\images\rec_4088.png,0
1775,E:\ImageQant\data\generated\images\rec_1775.png,1
1551,E:\ImageQant\data\generated\images\rec_1551.png,0
3043,E:\ImageQant\data\generated\images\rec_3043.png,0
3368,E:\ImageQant\data\generated\images\rec_3368.png,0
897,E:\ImageQant\data\generated\images\rec_897.png,0
2782,E:\ImageQant\data\generated\images\rec_2782.png,0
2993,E:\ImageQant\data\generated\images\rec_2993.png,0
4272,E:\ImageQant\data\generated\images\rec_4272.png,0
1707,E:\ImageQant\data\generated\images\rec_1707.png,0
2028,E:\ImageQant\data\generated\images\rec_2028.png,0
648,E:\ImageQant\data\generated\images\rec_648.png,0
4267,E:\ImageQant\data\generated\images\rec_4267.png,0
2399,E:\ImageQant\data\generated\images\rec_2399.png,0
1452,E:\ImageQant\data\generated\images\rec_1452.png,1
2811,E:\ImageQant\data\generated\images\rec_2811.png,1
2432,E:\ImageQant\data\generated\images\rec_2432.png,1
1558,E:\ImageQant\data\generated\images\rec_1558.png,1
3636,E:\ImageQant\data\generated\images\rec_3636.png,0
1496,E:\ImageQant\data\generated\images\rec_1496.png,0
3660,E:\ImageQant\data\generated\images\rec_3660.png,1
2726,E:\ImageQant\data\generated\images\rec_2726.png,0
31,E:\ImageQant\data\generated\images\rec_31.png,0
2060,E:\ImageQant\data\generated\images\rec_2060.png,0
3025,E:\ImageQant\data\generated\images\rec_3025.png,0
278,E:\ImageQant\data\generated\images\rec_278.png,0
2262,E:\ImageQant\data\generated\images\rec_2262.png,1
176,E:\ImageQant\data\generated\images\rec_176.png,0
2472,E:\ImageQant\data\generated\images\rec_2472.png,1
3882,E:\ImageQant\data\generated\images\rec_3882.png,1
2369,E:\ImageQant\data\generated\images\rec_2369.png,1
2656,E:\ImageQant\data\generated\images\rec_2656.png,0
433,E:\ImageQant\data\generated\images\rec_433.png,1
2618,E:\ImageQant\data\generated\images\rec_2618.png,1
2933,E:\ImageQant\data\generated\images\rec_2933.png,0
3347,E:\ImageQant\data\generated\images\rec_3347.png,1
425,E:\ImageQant\data\generated\images\rec_425.png,0
3654,E:\ImageQant\data\generated\images\rec_3654.png,0
2118,E:\ImageQant\data\generated\images\rec_2118.png,0
2562,E:\ImageQant\data\generated\images\rec_2562.png,1
388,E:\ImageQant\data\generated\images\rec_388.png,0
219,E:\ImageQant\data\generated\images\rec_219.png,1
1397,E:\ImageQant\data\generated\images\rec_1397.png,0
2295,E:\ImageQant\data\generated\images\rec_2295.png,0
3665,E:\ImageQant\data\generated\images\rec_3665.png,0
1555,E:\ImageQant\data\generated\images\rec_1555.png,0
680,E:\ImageQant\data\generated\images\rec_680.png,0
2387,E:\ImageQant\data\generated\images\rec_2387.png,0
3960,E:\ImageQant\data\generated\images\rec_3960.png,1
3659,E:\ImageQant\data\generated\images\rec_3659.png,0
253,E:\ImageQant\data\generated\images\rec_253.png,0
307,E:\ImageQant\data\generated\images\rec_307.png,1
3979,E:\ImageQant\data\generated\images\rec_3979.png,0
2535,E:\ImageQant\data\generated\images\rec_2535.png,0
2610,E:\ImageQant\data\generated\images\rec_2610.png,0
1093,E:\ImageQant\data\generated\images\rec_1093.png,1
3852,E:\ImageQant\data\generated\images\rec_3852.png,1
2558,E:\ImageQant\data\generated\images\rec_2558.png,0
4205,E:\ImageQant\data\generated\images\rec_4205.png,0
1410,E:\ImageQant\data\generated\images\rec_1410.png,1
2770,E:\ImageQant\data\generated\images\rec_2770.png,0
3608,E:\ImageQant\data\generated\images\rec_3608.png,1
4323,E:\ImageQant\data\generated\images\rec_4323.png,1
3338,E:\ImageQant\data\generated\images\rec_3338.png,1
1720,E:\ImageQant\data\generated\images\rec_1720.png,0
2132,E:\ImageQant\data\generated\images\rec_2132.png,0
1380,E:\ImageQant\data\generated\images\rec_1380.png,0
357,E:\ImageQant\data\generated\images\rec_357.png,1
2752,E:\ImageQant\data\generated\images\rec_2752.png,1
3167,E:\ImageQant\data\generated\images\rec_3167.png,1
1332,E:\ImageQant\data\generated\images\rec_1332.png,1
1601,E:\ImageQant\data\generated\images\rec_1601.png,0
3289,E:\ImageQant\data\generated\images\rec_3289.png,0
3446,E:\ImageQant\data\generated\images\rec_3446.png,1
3376,E:\ImageQant\data\generated\images\rec_3376.png,0
1368,E:\ImageQant\data\generated\images\rec_1368.png,1
24,E:\ImageQant\data\generated\images\rec_24.png,0
3998,E:\ImageQant\data\generated\images\rec_3998.png,1
1155,E:\ImageQant\data\generated\images\rec_1155.png,0
147,E:\ImageQant\data\generated\images\rec_147.png,1
2794,E:\ImageQant\data\generated\images\rec_2794.png,0
1793,E:\ImageQant\data\generated\images\rec_1793.png,1
2976,E:\ImageQant\data\generated\images\rec_2976.png,0
2809,E:\ImageQant\data\generated\images\rec_2809.png,0
3504,E:\ImageQant\data\generated\images\rec_3504.png,0
2738,E:\ImageQant\data\generated\images\rec_2738.png,0
2669,E:\ImageQant\data\generated\images\rec_2669.png,1
355,E:\ImageQant\data\generated\images\rec_355.png,0
195,E:\ImageQant\data\generated\images\rec_195.png,1
